100087,"In an incident involving two on-duty CPD Officers (A, and B), five on-duty Sergeants (A, B, C, D, and E), a Lieutenant and the Complainant, it was alleged that during a foot pursuit Officer A made racial comments to the Complainant and Officer B failed to report misconduct committed by Officer A when Officer A made racial comments to the Complainant. It was also alleged that Sergeant A failed to obtain a complaint register number regarding Officer As misconduct and was inattentive to duty in that he failed to monitor his radio during the foot pursuit of the Complainant by Officer A and B. Also, it was alleged that Sergeant B, C, D, and E failed to obtain a complaint register number regarding Officer As misconduct. It was further alleged that the Lieutenant failed to obtain a complaint register number regarding Officer As misconduct and was inattentive to duty in that he failed to monitor his radio during the foot pursuit of the Complainant.",1
48489,"On 28 December 2006, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 4th District, involving fourteen (14) on-duty Chicago Police Department members. It was generally alleged against all of the members that they entered a first floor front apartment without justification and a first floor rear apartment without justification. It was further alleged against the accused lieutenant that he failed to ensure the proper execution of a search warrant. Against the accused sergeant, it was alleged that he failed to ensure proper execution of a search warrant and that he failed to include pertinent information in his initiation report submitted to IPRA. Lastly, against one of the principally accused officers, it was alleged that he kicked an occupant of one of the residences in his ribs. Nine of the accused members were EXONERATED of the first general allegation that the members entered the first floor front residence without justification, based on the determination that it was entered during the execution of a valid search warrant. The accused lieutenant was EXONERATED of the second allegation that he entered the first floor front apartment without justification, because exigent circumstances justified his entry. The allegation against the accused lieutenant and accused sergeant that they failed to ensure proper execution of the search warrant was SUSTAINED because although the lieutenant issued an order for the accused members to breach the first floor unit to the left of the entryway, members under his command breached both first floor units. The second general allegation against the accused sergeant and one of the accused officers, that they entered the first floor rear apartment improperly was NOT SUSTAINED because although they were identified by the complainant, no other evidence could support the allegation that they entered the first floor rear apartment without justification. IPRA recommended to SUSTAIN the allegation against the accused sergeant that he failed to include pertinent information in his initiation report, because it was revealed that he and officers from his unit were involved in the breach of the first floor rear unit and detained the complainant, who was not the subject of the search warrant; the sergeant failed to include this information in his initiation report. The allegations against one of the accused officers that he entered the first floor rear apartment and that he kicked that apartments occupant, was SUSTAINED based on the officers admissions that he was breached this unit and had contact with the complainant and corroborating witness statements and the physical injuries on the complainant. The allegation that a third accused member entered the first floor rear unit without justification was SUSTAINED based on the officers admissions that he entered the unit. For the remaining accused officers, IPRA recommended that the general allegations that they entered the first floor front unit without justification and the first floor rear unit without justification, be UNFOUNDED, as there was no evidence that these officers entered either unit. IPRA recommended a fifteen (15) day suspension for the accused sergeant and the principally accused officer; a ten (10) day suspension for the accused lieutenant; and a four (4) day suspension for the other accused officer.",1
79600,"On December 26, 2009, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on December 26, 2009 in the 7th District involving eight on- duty Chicago Police Department (CPD) Officers (Officers A, B, C, D, E, F, G, and H) and an on-duty CPD Sergeant (Sergeant I). It was alleged that Officer A hit Victim A on the head with a bat; punched Victim A in the stomach; and kneed Victim A in the neck. It was alleged that Officer B verbally abused Complainant Victim B; referred to Complainant B using racial slurs; punched Victim A; and kneed Victim A. It was alleged that Officers C, D, E and F threw Victim C to the ground and beat him; threw Victim D to the ground and beat him; and threw Victim E to the ground and beat him. It was alleged that Officers G and H punched Victim A in the stomach; kneed Victim A in the neck; threw Victim C to the ground and beat him; threw Victim D to the ground and beat him; and threw Victim E to the ground and beat him. It was alleged that Sergeant I failed to register a complaint. Based on statements from the accused members and victims, medical records, photographs, Department reports, IPRA recommended a finding of UNFOUNDED for the allegation that Officer A hit Victim A on the head with a bat. IPRA recommended a finding of UNFOUNDED for the allegation that Officer B punched and kneed Victim A. IPRA recommended a finding of UNFOUNDED for the allegation that Officers C, D, E and F threw Victims C, D, and E to the ground and beat them. IPRA recommended a finding of UNFOUNDED for the allegations that Officers G and H punched Victim A in the stomach; kneed Victim A in the neck; and threw Victims C, D and E to the ground and beat them. IPRA recommended to NOT SUSTAIN the allegations that Officer A punched Victim A in the stomach and kneed Victim A in the neck. IPRA recommended to NOT SUSTAIN the allegations that Officer B verbally abused Complainant B and referred to her using racial slurs. Based upon a mediation, Sergeant I agreed to accept IPRAs finding of SUSTAINED for the allegation that he failed to register a complaint. Sergeant I agreed through mediation to accept a Violation Noted.",1
58114,"On 08 December 2006, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 4th District, involving an off-duty Chicago Police Department officer. The accused officer was alleged to have engaged in an unjustified physical altercation with a fellow department member, verbally abused the fellow member by directing profanities at her, and on separate occasions allegedly harassed her through various communications and/or followed her in his vehicle and parked outside her home, and directed profanity at her while the fellow member was on the line with a 911 dispatcher. IPRA recommended to SUSTAIN the allegation that the accused officer engaged in an unjustified physical altercation with the fellow department member, based on physical evidence of injuries corroborating the fellow members complaint and upon the fact that the accused member was arrested for Domestic Battery and plead guilty for Disorderly Conduct relative to this alleged incident. Based on corroborating statements and 911 transmissions, IPRA recommended to SUSTAIN the allegations that the accused verbally abused the fellow member by directing profanities at her. Because the accused member admitted to sending harassing communications and that he parked outside of the fellow members home, IPRA recommended to SUSTAIN these allegations. Further, IPRA recommended to SUSTAIN an additional allegation that the accused provided a false report to IPRA investigators, as his statement was contradicted by multiple witness statements, about the physical altercation between he and the fellow member. IPRA recommended a thirty (30) day suspension for the accused member.",0
76600,"On July 3, 2009, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on July 3, 2009 in the 5th District involving an on-duty Chicago Police Department (CPD) Officer. It was alleged that the Officer verbally abused Complainants 1 through 5 during a traffic stop; improperly searched Complainants 1 through 5; conducted an improper search of the vehicle; and by his overall actions brought discredit on the department. Based on statements from the accused Officer, Complainants and witnesses, traffic and department records, IPRA recommended to NOT SUSTAIN the allegation that the accused Officer improperly searched Complainants 1 through 5. IPRA recommended to SUSTAIN the allegations that the accused Officer verbally abused Complainants 1 through 5 during a traffic stop; conducted an improper search of the vehicle; and by his overall actions brought discredit on the department. IPRA recommended a ten (10) day suspension for the accused Officer.",1
59839,"On 21 March 2007, a complaint was registered with the Independent Police Review Authority (IPRA, formerly known as the Office of Professional Standards), regarding an incident that occurred in the 25th District, in which four (4) Chicago Police Officers responding to the scene of a battery, allegedly failed to report the misconduct of a fellow department member. Based on video footage and on corroborating witness statements, IPRA recommended to SUSTAIN multiple allegations that the accused members failed to report the misconduct of a fellow department member, were inattentive to duty, disobeyed a written/oral direct order, and made a false report. IPRA recommended a sixty (60) day suspension for each of these accused members. As to the other two (2) accused members, IPRA recommended that the allegations that they failed to report the misconduct of a fellow department member, were inattentive to duty, disobeyed a written/oral direct order, and made a false report be UNFOUNDED because evidence indicated that the other two (2) accused members did not receive information relating to the misconduct of the fellow department member.",0
59839,"On 21 March 2007, a complaint was registered with the Independent Police Review Authority (IPRA, formerly known as the Office of Professional Standards), regarding an incident that occurred in the 25th District, in which four (4) Chicago Police Officers responding to the scene of a battery, allegedly failed to report the misconduct of a fellow department member. Based on video footage and on corroborating witness statements, IPRA recommended to SUSTAIN multiple allegations that the accused members failed to report the misconduct of a fellow department member, were inattentive to duty, disobeyed a written/oral direct order, and made a false report. IPRA recommended a sixty (60) day suspension for each of these accused members. As to the other two (2) accused members, IPRA recommended that the allegations that they failed to report the misconduct of a fellow department member, were inattentive to duty, disobeyed a written/oral direct order, and made a false report be UNFOUNDED because evidence indicated that the other two (2) accused members did not receive information relating to the misconduct of the fellow department member.",1
107132,"On October 29, 2015, complainant walked to the residence of Officer A and his wife Sergeant A. Complainant wished to speak with the couple regarding an altercation that occurred earlier in the day between their dogs. A heated argument ensued between complainant and Officer A. Complainant alleged that during this argument, Officer A physically and verbally abused him. Police Officers responded to the scene and complainant alleged that responding Officer C stated to him, The guy [Officer A] was right to hit you.",1
56813,"On October 4, 2006, a complaint was registered with the Independent Police Review Authority (IPRA f/k/a The Office of Professional Standards), regarding an incident occurring in the 8th District, on October 3, 2006, involving five on-duty Chicago Police Department (CPD) officers (Officers A, B, C, D, and E) and one on-duty CPD commander (Commander F). It was alleged that Officer A, who was off-duty, directed profanity at the complainant and his son; pointed a weapon at the complainant and his son without justification; and twisted the complainants finger. It was also alleged that on August 13, 2009, Officer A provided an inaccurate statement to IPRA. In addition, it was alleged that Officers B, C, D, and E detained the complainant and his son without justification; failed to perform a duty in that they left the complainants son, a minor, unattended when they took the complainant into custody; and improperly impounded the complainants vehicle. It was also alleged that Commander F detained the complainant without justification and improperly impounded the complainants vehicle. The complainant also filed a civil lawsuit in which he alleged that Officer A punched, slapped, kicked and kneed him and his son; detained him and his son without justification; and was intoxicated while off-duty. In the same lawsuit, the complainant also alleged that Officers B, C, D, and E detained him and his son without justification; failed to perform a duty in that they left the complainants son, a minor, unattended when they took the complainant into custody; and properly impounded the complainants vehicle. In the same lawsuit, the complainant also alleged that Commander F detained him without justification and improperly impounded his vehicle. Based on statements from the accused officers, complainants, reports, audio-recordings and witnesses, IPRA recommended to SUSTAIN the allegations that Officer A directed profanity at the complainant and his son, and that he provided an inaccurate statement to IPRA. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officer A pointed a weapon at the complainant and his son; punched, slapped, kicked and kneed the complainant and his son; detained the complainant and his son without justification; properly impounded the complainants car; and twisted the complainants finger. Further, IPRA recommended a finding of UNFOUNDED for the allegation that Officer A was intoxicated while off-duty. Based on statements from the accused officers, reports, and witnesses, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officers B, C, D, and E detained the complainant and his son without justification and improperly impounded the complainants vehicle. Further, IPRA recommended to SUSTAIN the allegations that Officers B, C, D and E failed to perform a duty in that they left the complainants son, a minor, unattended when they took complainant into custody. Based on statements from the accused officers, reports, and witnesses, IPRA recommended a finding of UNFOUNDED for the allegation that Commander F detained the complainant without justification and improperly impounded his car. IPRA recommended that Officer A be suspended for sixty (60) days and that Officers B, C, D, and E each be suspended for three (3) days.",1
76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",1
107885,"On January 16, 2016 Chicago police officers responded to a 911 report of threats by off-duty Chicago police officers at Spectrum Bar located at XXX S. Halsted Street, Chicago, Illinois.",1
101093,"In an incident involving an on-duty CPD Officer and the Complainant, it was alleged that the Officer pulled the Complainant off a CTA bus, pushed him down the street, and failed to complete a contact card.",1
80450,"On February 23, 2010, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident occurring in the 3rd District, on February 23, 2010. It was alleged that an on-duty Chicago Police Department (CPD) officer was inattentive to duty in that she unintentionally discharged a Taser. Based on reports, IPRA recommended to SUSTAIN the allegation that the accused was inattentive to duty in that she unintentionally discharged a Taser. Based on a mediation, the violation was noted in the accuseds disciplinary file.",0
60332,"On 15 April 2007, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 7th District, in which an off-duty Chicago Police Department officer allegedly engaged in an unjustified physical altercation with an individual and subsequently arrested the individual in retaliation for the complaint that the individual filed against the accused officer with the former Office of Professional Standards. Based on admissions made by the accused officer, IPRA recommended to SUSTAIN both allegations against the accused member. Further, IPRA recommended that the accused officer be cited for violating Rule 2, because his overall actions brought disrepute and/or discredit to the Department and Rule 14, for providing a false statement to the Office of Professional Standards. IPRA recommended separation from the Department for the accused officer.",1
63636,"On September 21, 2007, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident occurring in the 2nd District on September 21, 2007, involving two Chicago Police Department (CPD) officers (Officers A and B), and two high school students (Victims 1 and 2). It was alleged that Officer A, who was on duty, slapped Victim 1 on the face; grabbed Victim 1 by the neck; failed to complete a Tactical Response Report (TRR) for Victim 1; directed profanities during the incident; and grabbed Victim 2 by the neck and choked him. It was further alleged that Officer B, who was off duty and working as a security supervisor at the school, grabbed Victim 2s arm; and threatened to break Victim 2s arm. Based on statements from the accused officers, reports, photographs, and witnesses, IPRA recommended to SUSTAIN the allegations that Officer A slapped Victim 1 on the face; grabbed Victim 1 by the neck; failed to complete a TRR for Victim 1; used profanities during the incident; and grabbed Victim 2 by the neck and choked him. Further, IPRA recommended a finding of EXONERATED for the allegation that Officer B grabbed Victim 2s arm. Further, IPRA recommended a finding of NOT SUSTAINED for the allegation that Officer B threatened to break Victim 2s arm. IPRA recommended a five (5) day suspension for Officer A.",1
62042,"On 09 July 2007, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a The Office of Professional Standards) regarding an incident that occurred in the 22nd District, in which an off-duty Chicago Police Department officer allegedly grabbed and twisted his wifes (complainant) wrist and took her to the floor during a verbal dispute; head- butted the complainant about the face during a verbal dispute; and threatened the complainant. IPRA recommended to NOT SUSTAIN the allegations that the accused officer grabbed and twisted the complainants wrist and took her to the floor during a verbal dispute based on a lack of physical evidence, the accused officers denial, and the fact that this incident was reported two months after it occurred, Based on documented evidence, and statements from a witness and the accused, IPRA recommended to SUSTAIN the allegation that the accused head-butted the complainant about the face. Due to a lack of evidence, IPRA recommended to NOT SUSTAIN the allegation that the accused made a threatening remark to the complainant. IPRA recommended a seven (7) day suspension for the accused member.",1
73725,"On January 26, 2009, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that took place in the 5th District Station involving six on-duty Chicago Police Department (CPD) Officers (Officers A through F), an on-duty Captain (Captain G), an on-duty Lieutenant (Lieutenant H), two on- duty Sergeants (Sergeants I and J), and on-duty Detention Aide. It was alleged that Captain G failed to perform his duty to ensure that the medical needs of an arrestee were met. It was alleged that Officer A failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that Lieutenant H failed to perform his duty to ensure that the medical needs of an arrestee were met and failed as a supervisor, to ensure his subordinate staff complied with policy. It was alleged that Sergeant I failed to perform his duty to ensure that the medical needs of an arrestee were met and failed as a supervisor, to ensure his subordinate staff complied with department policy. It was alleged that Officer B failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that Officer C failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that the Detention Aide failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that Sergeant J failed to perform his duty to ensure that the medical needs of an arrestee were met and failed as a supervisor, to ensure his subordinate staff complied with department policy. It was alleged that Officer D failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that Officer E failed to perform her duty to ensure that the medical needs of an arrestee were met. It was alleged that Officer F failed to perform her duty to ensure that the medical needs of an arrestee were met. Based upon statements by the accused members, departmental records, medical records, and photographs, IPRA recommended a finding of UNFOUNDED for the allegation that Captain G failed to perform his duty to ensure that the medical needs of an arrestee were met. IPRA recommended a finding of EXONERATED for the allegation that Officer A failed to perform her duty to ensure that the medical needs of an arrestee were met. IPRA recommended to SUSTAIN the allegations that both Officers B through F, Lieutenant H, Sergeants I and J, and Detention Aide failed to perform their duty to ensure that the medical needs of an arrestee were met. Further, IPRA recommended to SUSTAIN the allegations that both Lieutenant H and Sergeants I and J failed as a supervisor, to ensure that their subordinate staff complied with department policy. IPRA recommended a three (3) day suspension for Lieutenant H, a one (1) day suspension for Sergeants I and J, a two (2) day suspension for Officers B through F, and a written reprimand for the accused Detention Aide.",0
47153,"On 24 April 2005, a complaint was registered with the Independent Police Review Authority (IPRA, formerly known as the Office of Professional Standards), regarding an incident that occurred in the 11th District, in which two Chicago Police Department detention aides are alleged to have failed to have screened an individual for suitability for confinement, failed to follow guidelines for arrestee screening, failed to summon medical attention for the individual, failed to make fifteen (15) minute checks, and made a false entry in the inspection log. It is further alleged that a Chicago Police Department officer allegedly failed to screen an individual for suitability for confinement, failed to follow guidelines for arrestee screening, failed to summon medical attention for the individual, failed to make fifteen (15) minute checks, made a false entry in the inspection log, and left his duty assignment without proper relief or authorization. Finally, it is alleged that a Chicago Police Department sergeant failed to provide medical care to an individual; and that several Chicago Police Department officers physically mistreated and failed to provide medical care for said individual. Based on internal reports and admissions by the principal accused officer, IPRA recommended to SUSTAIN allegations that the accused officer failed to screen the individual for suitability of confinement and that the accused officer failed to follow arrestee screening guidelines. Further, IPRA recommended to find the allegations that the accused officer failed to summon an ambulance for an individual, failed to make fifteen (15) minute checks on the detained individual, made a false entry in the inspection log, and that the accused left his duty assignment without proper relief or authorization, as UNFOUNDED, because the accused officer was given verbal authorization from a commanding officer to leave his tour of duty early, and the alleged incident occurred after the accused officer had already left his tour of duty. Further, IPRA recommended to SUSTAIN the allegation that the first accused detention aide, principal to the incident, failed to make fifteen (15) minute checks on the detained individual, made a false entry in the inspection log, and made a false report, because his statements conflicted with internal reports and material evidence. The remaining allegations were recommended to be UNFOUNDED, because corroborating witness statements indicated that the accused detention aide followed orders of the commanding officer to place the detainee in a cell, that the detention aide advised the commanding officer of the detainees physical injuries, and that upon discovering the detainees condition, he notified the commanding officer and requested that an ambulance be called. The allegations against the second accused detention aide were deemed as UNFOUNDED, because it was confirmed that these were not within the purview of his duty assignment on the day of the incident. The allegations against the remaining accused officers that they physically mistreated the detainee and failed to summon medical attention, were deemed as UNFOUNDED because witness statements and internal reports corroborated that the accused officers were not made aware of any physical injuries suffered by the detainee and had minimal contact with the detainee when he was transported to the 11th District lock-up. Finally, the allegation against the accused sergeant that he allegedly failed to summon an ambulance for the detained individual, was SUSTAINED as witness statements supported this allegation. PRA recommended a fifteen (15) day suspension for the first accused detention aide, a sixteen (16) day suspension for the accused sergeant, and a fifteen (15) day suspension for the accused police officer.",0
80863,"In an incident involving four members of the CPD, including one off-duty Officer (A), a Lieutenant, two on-duty Unknown Officers (B and C), a Complainant, and four Complainants ( 1,2,3 and 4), it was alleged that the Lieutenant directed profanities at the Complainant and Complainants 1 and 2. Allegations against Officer A were that she interfered with a funeral procession by driving her personal vehicle into a procession which she was not a part of; called 911 and made false reports against the Complainant; made false reports and statements against the Complainant resulting in charges filed against Complainant in Cook County Circuit Court; made false statements, committed perjury and was indicted for testimony made under oath in Cook County Circuit Court. Unknown Officers B and C were alleged to have pointed their guns, directed profanities, and tightly handcuffed the Complainant and Complainants.",1
58746,"On 18 January 2007, a complaint was registered with the Independent Police Review Authority (IPRA, f/k/a Office of Professional Standards), regarding an incident occurring in the 12th District, involving thirteen (13) on-duty Chicago Police Department members. It was alleged that the accused members failed to provide police service on 15 December 2006. It was further alleged against a principally accused sergeant and two principally accused officers that they failed to conduct a license premises investigation as mandated by a CPD special order. IPRA recommended to SUSTAIN the first allegation that the members failed to provide police service after responding to a call for emergency assistance, against the principally accused sergeant and eight other accused officers. The investigation revealed that those members were at the location of the incident and failed to conduct an appropriate investigation as to the reason for the emergency assist call. IPRA recommended to NOT SUSTAIN this first allegation against the remaining four members as the evidence could neither prove nor disprove the allegation. IPRA recommended to SUSTAIN the second allegation against the principally accused sergeant and two accused members as the investigation revealed that each of them had spoken to witnesses at the scene and obtained information that a bar fight had transpired, but failed to conduct a license premises investigation. Further IPRA recommended a forty-five (45) day suspension for one of the accused officers, a twenty (20) day suspension for the accused sergeant and two accused officers, a five day (5) suspension for two accused officers, a three (3) day suspension for two accused officers, and a one (1) day suspension for a final accused officer.",1
72399,"On December 4, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident occurring in the 8th District, on November 29, 2008, involving five on- duty Chicago Police Department (CPD) officers (Officers A, B, C, D, and E) and one on-duty CPD sergeant (Sergeant F). It was alleged by the complainant that Officer A struck her on the left side of her face/jaw with an open hand; kneed her on the back of her head and leg; elbowed her in the chin and neck; dragged her down some stairs; was inattentive to duty by taking her outside while wearing only boxer shorts and a tank top; verbally abused her; directed profanities at her; and verbally abused her while at the hospital. It is further alleged that Officer A prepared a To-From-Subject-Report and a question and answer statement that contained a false account of the incident. In addition, it was alleged that Officer B used profanity; and threatened her. In addition, it was alleged that Officers C and D, at the 8th District Station, failed to register the complainants complaint against a CPD member. It is further alleged that Sergeant F, at the 8th District Station, failed to register the complainants complaint against Officer A; verbally abused her; and directed profanities at her. In addition, it is alleged that Officer E, at the 5th District Station, failed to register a complaint against a CPD member. Based on statements from the accused officers, reports, photographs, and witnesses, IPRA recommended a finding of NOT SUSTAINED for the allegations against Officers B, C, D, and E, and Sergeant F. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations against Officer A that he struck the complainant on the left side of her face/jaw with an open hand; kneed the complainant on the back of her head and leg; elbowed the complainant on the chin and neck; dragged the complainant down some stairs; was inattentive to duty by taking the complainant outside while wearing only boxer shorts and a tank top; verbally abused her. Further, IPRA recommended to SUSTAIN the allegations that Officer A directed profanities at the complainant; and submitted a false report to IPRA. IPRA recommended a ten (10) day suspension for Officer A.",1
76762,"In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.",1
97085,"In an incident involving four on-duty CPD Officers (A, B, C, and D), it was alleged that Officers A, B, C, and D failed to properly search the Subject/Arrestee, who was subsequently observed cutting his forearm with a knife.",1
70508,"On 31 August 2008, a complaint was registered with the Independent Police Review Authority regarding an incident that occurred in the 07th District, involving a Chicago Police Department officer (Officer A) and a sergeant (Sergeant B). The complaint alleged that during the course of a traffic accident, Officer A was intoxicated while off-duty; carried his firearm while intoxicated; engaged in an unjustified verbal altercation with the complainant; unnecessarily displayed his firearm; engaged in an unjustified physical altercation with the complainant; failed to secure his firearm; failed to properly identify himself and violated a traffic law by driving recklessly. It was further alleged that Sergeant B allowed off-duty Officer A to drive himself to the police station while intoxicated and allowed Officer A, who was intoxicated, to have his gun returned to him following an altercation with the complainant. Based on the results of a breathalyzer test, field sobriety test, statements from the complainant, witness, and responding officers, and forensic testing, IPRA recommended to SUSTAIN the allegations that Officer A was intoxicated, carried a firearm while intoxicated, engaged in an unjustified verbal altercation with the complainant, unnecessarily displayed his firearm, failed to properly identify himself, failed to secure his firearm, violated a traffic law by driving recklessly and brought discredit upon the Department. Based on statements from Officer A and the complainant, IPRA recommended to UNFOUND the allegation that Officer A engaged in a physical altercation with the complainant. Further, based on statements from Officer A and Sergeant B, and the totality of the circumstances disclosed during the investigation, IPRA recommended to NOT SUSTAIN the allegations that Sergeant B allowed Officer A to drive himself to the police station and have his gun returned to him when Sergeant B knew Officer A was intoxicated. IPRA recommended that Officer A be suspended for (90) ninety days.",0
88293,"On August 5, 2011, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on August 5, 2011 in Lake Delton, Wisconsin. It was alleged that an off- duty Chicago Police Department (CPD) Officer was intoxicated; was in possession of her weapon while intoxicated; was inattentive to duty, in that she failed to maintain control of her weapon; threatened to shoot her fianc, the victim; pointed her weapon at the victim; engaged in a physical altercation with the victim; discharged her weapon; was arrested for Felony Endangering Safety, Disorderly Conduct, and Endanger Safety/Use/Dangerous Weapon; failed to report her felony arrest; and by her overall actions brought discredit on the department. Based upon a mediation, the accused Officer agreed to accept IPRAs finding of SUSTAINED and a forty-five (45) day suspension.",1
99669,"In an incident where a witness called 911 to report screaming, responding officers responded to the scene, and arrested Subject 1 for Resisting and Domestic Battery. Later, officers filed various report related to the incident, however, the reports contradicted a surveillance video. In addition, IPRA initiated an investigation in relation to the allegations set forth in Subject 1s lawsuit.",0
86849,"On April 27th, 2011, a complaint was registered with the Independent Police Review Authority (IPRA) regarding an incident involving three off-duty Chicago Police Officers (Officers A, B and C) that occurred on April 26th, 2011 in the 12th District. It was alleged that Officer A pushed the Victim; unnecessarily displayed his weapon at the Victim; failed to complete a Tactical Response Report (TRR); and whose overall conduct brought discredit upon the Department. It was alleged that Officer B pushed the Victim against the wall; directed racially biased language at the Victim; verbally abused the Victim; and threatened the Victim. It was alleged that Officer C pushed the Victim against the wall. Based on statements from the accused Officers, the Victim, witnesses, Department reports, OEMC transmissions, medical and Court records, photographs and videos, IPRA recommended to NOT SUSTAIN the allegations the that Officer B pushed the Victim against the wall; directed racially biased language at the Victim; verbally abused the Victim; and threatened the Victim. IPRA recommended to NOT SUSTAIN the allegations that Officer C pushed the Victim against the wall. During mediation, Officer A agreed to accept IPRAs finding of SUSTAINED for the allegations that he pushed the Victim; unnecessarily displayed his weapon at the Victim; failed to complete a Tactical Response Report (TRR); and whose overall conduct brought discredit upon the Department. Officer A agreed to a five (5) day suspension.",0
86567,"On April 5th, 2011, a complaint was registered with the Independent Police Review Authority (IPRA) regarding an incident involving seven members of the Chicago Police Department (CPD) including three on- duty Sergeants (Sergeants A, B, and C), three on-duty Chicago Police Officers (Officers D, E, and F), one Lieutenant and the Complainant that occurred on April 3rd 2011 in the 8th District. It was alleged that Sergeant A refused to register Complainants complaint against the accused officers. Allegations against Sergeants B and C, Officer D, and the Lieutenant were that they pointed their gun at Complainant; forced entry into Complainants apartment; searched Complainants apartment without justification; and provided Complainant with a false report for criminal trespass to residence. It was also alleged that Officer E provided Complainant with a false report. It was further alleged that Officer F used unprofessional and/or rude language with Complainant. Based on statements from the accused Officers, Sergeants, Lieutenant, Complainant, and witness, Department reports, and photographs, IPRA recommended a finding of SUSTAINED against Sergeant A for refusing to register Complainants complaint. During mediation, Sergeant A accepted a Reprimand. IPRA recommended a NOT SUSTAINED for the allegation that Sergeants B and C, Officer D, and the Lieutenant pointed their gun at Complainant. Additionally, IPRA recommended to UNFOUND for the allegations against Sergeant B and the Lieutenant for forceful entry into complainants apartment. However, IPRA found that Sergeant C and Officer D were EXONERATED for the allegation of forceful entry. Further, IPRA recommended to UNFOUND the allegations against Sergeants B and C, Officer D, and the Lieutenant in that they searched Complainants apartment without justification and provided Complainant with a false report for criminal trespass to residence. As well, IPRA recommended a finding of UNFOUND against Officer E for the allegation that he provided Complainant with a false report. IPRA recommended that allegation against Officer F in that he used unprofessional and or rude language were NOT SUSTAINED.",1
102201,"In an incident involving Officer A it was alleged that Officer A hit Subject 1 on the face, used disparaging language to refer to Subject 1, searched Subject 2 without justification, threw Subject 2s belongings on the ground, struck Subject 2 in the face, and pointed his gun at Subject 1 and Subject 2.",1
83924,"In an incident involving an on-duty officer and a Complainant (acquaintance). It was alleged that the officer choked and head-locked the Complainant and, on separate occasions, grabbed the Complainants wrists. Allegations also included the fact that, when the Officer was arrested for Domestic Battery. He brought discredit upon the department.",0
